4.659169e-01 -1.092357e-02
4.699325e-01 -1.122313e-02
4.739482e-01 -1.147386e-02
4.779639e-01 -1.166434e-02
4.819795e-01 -1.180445e-02
4.859952e-01 -1.187491e-02
4.900108e-01 -1.188428e-02
4.940265e-01 -1.184060e-02
4.980422e-01 -1.173617e-02
5.020578e-01 -1.158551e-02
5.060735e-01 -1.138170e-02
5.100892e-01 -1.115510e-02
5.141048e-01 -1.089167e-02
5.181205e-01 -1.060938e-02
5.221361e-01 -1.031199e-02
5.261518e-01 -1.001755e-02
5.301675e-01 -9.706097e-03
5.341831e-01 -9.426130e-03
5.381988e-01 -9.145634e-03
5.422145e-01 -8.897618e-03
5.462301e-01 -8.671991e-03
5.502458e-01 -8.473328e-03
5.542614e-01 -8.293286e-03
5.582771e-01 -8.153095e-03
5.622928e-01 -8.040415e-03
5.663084e-01 -7.965073e-03
5.703241e-01 -7.921181e-03
5.743398e-01 -7.910975e-03
5.783554e-01 -7.943577e-03
5.823711e-01 -8.010556e-03
5.863867e-01 -8.119865e-03
5.904024e-01 -8.264497e-03
5.944181e-01 -8.473396e-03
5.984337e-01 -8.709300e-03
6.024494e-01 -9.008336e-03
6.064651e-01 -9.352013e-03
6.104807e-01 -9.757194e-03
6.144964e-01 -1.021106e-02
6.185120e-01 -1.072067e-02
6.225277e-01 -1.128248e-02
6.265434e-01 -1.188556e-02
6.305590e-01 -1.255600e-02
6.345747e-01 -1.326485e-02
6.385904e-01 -1.400644e-02
6.426060e-01 -1.479173e-02
6.466217e-01 -1.558998e-02
6.506373e-01 -1.639801e-02
6.546530e-01 -1.722360e-02
6.586687e-01 -1.802982e-02
6.626843e-01 -1.885394e-02
6.667000e-01 -1.964417e-02
6.707157e-01 -2.041122e-02
6.747313e-01 -2.111341e-02
6.787470e-01 -2.180457e-02
6.827627e-01 -2.244841e-02
6.867783e-01 -2.300787e-02
6.907940e-01 -2.353264e-02
6.948096e-01 -2.400094e-02
6.988253e-01 -2.439341e-02
7.028410e-01 -2.473159e-02
7.068566e-01 -2.502377e-02
7.108723e-01 -2.526901e-02
7.148880e-01 -2.548917e-02
7.189036e-01 -2.565114e-02
7.229193e-01 -2.580891e-02
7.269349e-01 -2.593603e-02
7.309506e-01 -2.605242e-02
7.349663e-01 -2.620728e-02
7.389819e-01 -2.637924e-02
7.429976e-01 -2.658799e-02
7.470133e-01 -2.684010e-02
7.510289e-01 -2.716810e-02
7.550446e-01 -2.757921e-02
7.590602e-01 -2.809572e-02
7.630759e-01 -2.871206e-02
7.670916e-01 -2.946641e-02
7.711072e-01 -3.030773e-02
7.751229e-01 -3.134520e-02
7.791386e-01 -3.247810e-02
7.831542e-01 -3.378644e-02
7.871699e-01 -3.524058e-02
7.911855e-01 -3.688108e-02
7.952012e-01 -3.863933e-02
7.992169e-01 -4.059207e-02
8.032325e-01 -4.264665e-02
8.072482e-01 -4.488092e-02
8.112639e-01 -4.716628e-02
8.152795e-01 -4.958595e-02
8.192952e-01 -5.210396e-02
8.233108e-01 -5.466057e-02
8.273265e-01 -5.727736e-02
8.313422e-01 -5.988455e-02
8.353578e-01 -6.244881e-02
8.393735e-01 -6.495376e-02
8.433892e-01 -6.738204e-02
8.474048e-01 -6.969000e-02
8.514205e-01 -7.178515e-02
8.554361e-01 -7.371484e-02
8.594518e-01 -7.537117e-02
8.634675e-01 -7.678817e-02
8.674831e-01 -7.784843e-02
8.714988e-01 -7.861520e-02
8.755145e-01 -7.897740e-02
8.795301e-01 -7.892252e-02
8.835458e-01 -7.847975e-02
8.875614e-01 -7.757018e-02
8.915771e-01 -7.619801e-02
8.955928e-01 -7.438815e-02
8.996084e-01 -7.208625e-02
9.036241e-01 -6.933429e-02
9.076398e-01 -6.615000e-02
9.116554e-01 -6.249456e-02
9.156711e-01 -5.841942e-02
9.196867e-01 -5.396967e-02
9.237024e-01 -4.910186e-02
9.277181e-01 -4.396970e-02
9.317337e-01 -3.850984e-02
9.357494e-01 -3.282609e-02
9.397651e-01 -2.691768e-02
9.437807e-01 -2.085222e-02
9.477964e-01 -1.471260e-02
9.518120e-01 -8.476828e-03
9.558277e-01 -2.258289e-03
9.598434e-01 3.963140e-03
9.638590e-01 1.006395e-02
9.678747e-01 1.607203e-02
9.718904e-01 2.186735e-02
9.759060e-01 2.749005e-02
9.799217e-01 3.283420e-02
9.839373e-01 3.791349e-02
9.879530e-01 4.267096e-02
9.919687e-01 4.710464e-02
9.959843e-01 5.118654e-02
1.000000e+00 5.491018e-02
